"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","From Pass","To Pass","From Start Lat (deg)","From Start Lon (deg)","From Start Alt (km)","From Stop Lat (deg)","From Stop Lon (deg)","From Stop Alt (km)","To Start Lat (deg)","To Start Lon (deg)","To Start Alt (km)","To Stop Lat (deg)","To Stop Lon (deg)","To Stop Alt (km)","From Pass End","To Pass End","To Object","From Object","To Parent","From Parent"
7 Feb 2024 11:48:46.944,7 Feb 2024 11:50:56.910,129.965,"268","N/A",48.234,-134.300,561.855462,40.091,-134.843,558.828495,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"268","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
7 Feb 2024 20:53:27.466,7 Feb 2024 21:04:33.926,666.459,"274","N/A",19.242,-90.842,552.306373,61.031,-93.627,566.338001,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"274","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
7 Feb 2024 22:28:46.530,7 Feb 2024 22:40:15.167,688.637,"275","N/A",17.490,-114.737,551.917804,60.678,-117.614,566.225483,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"275","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
8 Feb 2024 08:31:10.895,8 Feb 2024 08:41:14.683,603.788,"281","N/A",58.594,-85.751,565.544527,20.731,-88.273,552.661113,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"281","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
8 Feb 2024 10:06:04.507,8 Feb 2024 10:18:03.754,719.247,"282","N/A",61.921,-109.539,566.618029,16.817,-112.544,551.777051,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"282","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
8 Feb 2024 11:45:41.296,8 Feb 2024 11:47:27.718,106.423,"283","N/A",47.549,-134.510,561.600892,40.881,-134.955,559.119356,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"283","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
8 Feb 2024 20:50:09.577,8 Feb 2024 21:01:17.868,668.292,"289","N/A",19.160,-91.001,552.287538,61.064,-93.793,566.348581,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"289","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
8 Feb 2024 22:25:30.874,8 Feb 2024 22:36:57.949,687.075,"290","N/A",17.549,-114.905,551.930342,60.639,-117.776,566.212937,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"290","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
9 Feb 2024 08:27:53.183,9 Feb 2024 08:37:59.834,606.651,"296","N/A",58.664,-85.910,565.567846,20.621,-88.445,552.634235,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"296","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
9 Feb 2024 10:02:48.126,9 Feb 2024 10:14:46.473,718.347,"297","N/A",61.908,-109.704,566.613950,16.860,-112.705,551.785981,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"297","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
9 Feb 2024 11:42:39.219,9 Feb 2024 11:43:54.940,75.720,"298","N/A",46.640,-134.735,561.262418,41.896,-135.052,559.494731,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"298","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
9 Feb 2024 20:46:51.705,9 Feb 2024 20:58:01.801,670.097,"304","N/A",19.080,-91.160,552.269024,61.097,-93.960,566.358960,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"304","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
9 Feb 2024 22:22:15.242,9 Feb 2024 22:33:40.727,685.485,"305","N/A",17.609,-115.073,551.943222,60.599,-117.937,566.200300,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"305","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
10 Feb 2024 08:24:35.480,10 Feb 2024 08:34:44.961,609.481,"311","N/A",58.733,-86.070,565.590952,20.513,-88.616,552.607854,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"311","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
10 Feb 2024 09:59:31.753,10 Feb 2024 10:11:29.178,717.425,"312","N/A",61.895,-109.869,566.609725,16.904,-112.867,551.795125,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"312","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
10 Feb 2024 11:39:54.302,10 Feb 2024 11:40:04.984,10.683,"313","N/A",44.657,-135.032,560.522199,43.987,-135.076,560.272524,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"313","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
10 Feb 2024 20:43:33.851,10 Feb 2024 20:54:45.726,671.876,"319","N/A",19.000,-91.319,552.250829,61.129,-94.126,566.369168,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"319","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
10 Feb 2024 22:18:59.627,10 Feb 2024 22:30:23.489,683.863,"320","N/A",17.671,-115.242,551.956380,60.559,-118.099,566.187353,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"320","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
11 Feb 2024 08:21:17.798,11 Feb 2024 08:31:30.064,612.266,"326","N/A",58.802,-86.229,565.613593,20.406,-88.788,552.581943,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"326","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
11 Feb 2024 09:56:15.387,11 Feb 2024 10:08:11.868,716.481,"327","N/A",61.881,-110.034,566.605351,16.950,-113.028,551.804485,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"327","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
11 Feb 2024 20:40:16.013,11 Feb 2024 20:51:29.645,673.632,"334","N/A",18.922,-91.478,552.232941,61.161,-94.293,566.379249,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"334","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
11 Feb 2024 22:15:44.030,11 Feb 2024 22:27:06.239,682.209,"335","N/A",17.733,-115.410,551.969821,60.518,-118.261,566.174134,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"335","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
12 Feb 2024 08:18:00.133,12 Feb 2024 08:28:15.141,615.008,"341","N/A",58.869,-86.389,565.635865,20.301,-88.959,552.556556,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"341","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
12 Feb 2024 09:52:59.029,12 Feb 2024 10:04:54.543,715.513,"342","N/A",61.866,-110.199,566.600825,16.996,-113.189,551.814062,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"342","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
12 Feb 2024 20:36:58.194,12 Feb 2024 20:48:13.551,675.357,"349","N/A",18.844,-91.637,552.215364,61.192,-94.459,566.389049,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"349","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
12 Feb 2024 22:12:28.451,12 Feb 2024 22:23:48.981,680.530,"350","N/A",17.797,-115.578,551.983555,60.476,-118.422,566.160742,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"350","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
13 Feb 2024 08:14:42.484,13 Feb 2024 08:25:00.193,617.709,"356","N/A",58.935,-86.549,565.657773,20.198,-89.130,552.531646,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"356","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
13 Feb 2024 09:49:42.681,13 Feb 2024 10:01:37.202,714.522,"357","N/A",61.851,-110.365,566.596110,17.043,-113.350,551.823858,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"357","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
13 Feb 2024 20:33:40.391,13 Feb 2024 20:44:57.446,677.055,"364","N/A",18.768,-91.796,552.198093,61.222,-94.625,566.398652,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"364","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
13 Feb 2024 22:09:12.892,13 Feb 2024 22:20:31.712,678.821,"365","N/A",17.862,-115.747,551.997583,60.434,-118.583,566.147125,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"365","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
14 Feb 2024 08:11:24.851,14 Feb 2024 08:21:45.221,620.370,"371","N/A",59.000,-86.709,565.679326,20.096,-89.301,552.507207,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"371","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
14 Feb 2024 09:46:26.341,14 Feb 2024 09:58:19.847,713.506,"372","N/A",61.835,-110.530,566.591226,17.091,-113.511,551.833876,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"372","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
14 Feb 2024 20:30:22.606,14 Feb 2024 20:41:41.332,678.726,"379","N/A",18.693,-91.955,552.181123,61.252,-94.792,566.408063,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"379","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
14 Feb 2024 22:05:57.350,14 Feb 2024 22:17:14.433,677.083,"380","N/A",17.928,-115.916,552.011909,60.391,-118.745,566.133280,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"380","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
15 Feb 2024 08:08:07.233,15 Feb 2024 08:18:30.220,622.987,"386","N/A",59.064,-86.869,565.700529,19.996,-89.472,552.483300,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"386","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
15 Feb 2024 09:43:10.002,15 Feb 2024 09:55:02.477,712.475,"387","N/A",61.820,-110.695,566.586335,17.140,-113.672,551.844117,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"387","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
15 Feb 2024 20:27:04.837,15 Feb 2024 20:38:25.209,680.372,"394","N/A",18.619,-92.115,552.164448,61.281,-94.958,566.417282,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"394","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
15 Feb 2024 22:02:41.827,15 Feb 2024 22:13:57.142,675.315,"395","N/A",17.995,-116.084,552.026537,60.347,-118.906,566.119204,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"395","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
16 Feb 2024 08:04:49.631,16 Feb 2024 08:15:15.201,625.570,"401","N/A",59.127,-87.029,565.721387,19.897,-89.643,552.459762,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"401","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
16 Feb 2024 09:39:53.675,16 Feb 2024 09:51:45.091,711.417,"402","N/A",61.803,-110.861,566.581194,17.190,-113.833,551.854584,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"402","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
16 Feb 2024 20:23:47.085,16 Feb 2024 20:35:09.076,681.992,"409","N/A",18.546,-92.274,552.148065,61.310,-95.124,566.426313,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"409","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
16 Feb 2024 21:59:26.323,16 Feb 2024 22:10:39.841,673.517,"410","N/A",18.064,-116.253,552.041472,60.303,-119.067,566.104893,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"410","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
17 Feb 2024 08:01:32.044,17 Feb 2024 08:12:00.160,628.116,"416","N/A",59.190,-87.189,565.741906,19.800,-89.813,552.436648,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"416","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
17 Feb 2024 09:36:37.356,17 Feb 2024 09:48:27.687,710.331,"417","N/A",61.786,-111.026,566.575891,17.242,-113.994,551.865325,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"417","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
17 Feb 2024 20:20:29.349,17 Feb 2024 20:31:52.934,683.585,"424","N/A",18.473,-92.434,552.131973,61.338,-95.290,566.435158,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"424","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
17 Feb 2024 21:56:10.843,17 Feb 2024 22:07:22.530,671.688,"425","N/A",18.134,-116.422,552.056783,60.258,-119.229,566.090398,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"425","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
18 Feb 2024 07:58:14.472,18 Feb 2024 08:08:45.094,630.622,"431","N/A",59.251,-87.349,565.762092,19.704,-89.984,552.413996,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"431","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
18 Feb 2024 09:33:21.046,18 Feb 2024 09:45:10.274,709.228,"432","N/A",61.769,-111.191,566.570413,17.293,-114.155,551.876204,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"432","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
18 Feb 2024 20:17:11.631,18 Feb 2024 20:28:36.783,685.152,"439","N/A",18.403,-92.593,552.116179,61.365,-95.456,566.443819,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"439","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
18 Feb 2024 21:52:55.374,18 Feb 2024 22:04:05.206,669.832,"440","N/A",18.204,-116.591,552.072304,60.212,-119.390,566.075605,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"440","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
19 Feb 2024 07:54:56.915,19 Feb 2024 08:05:30.004,633.090,"446","N/A",59.311,-87.509,565.781950,19.609,-90.154,552.391787,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"446","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
19 Feb 2024 09:30:04.743,19 Feb 2024 09:41:52.842,708.100,"447","N/A",61.751,-111.357,566.564800,17.346,-114.316,551.887365,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"447","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
19 Feb 2024 20:13:53.928,19 Feb 2024 20:25:20.623,686.695,"454","N/A",18.333,-92.753,552.100654,61.392,-95.622,566.452297,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"454","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
19 Feb 2024 21:49:39.929,19 Feb 2024 22:00:47.870,667.941,"455","N/A",18.276,-116.760,552.088222,60.165,-119.551,566.060565,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"455","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
20 Feb 2024 07:51:39.372,20 Feb 2024 08:02:14.892,635.520,"461","N/A",59.371,-87.669,565.801486,19.516,-90.325,552.370001,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"461","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
20 Feb 2024 09:26:48.448,20 Feb 2024 09:38:35.394,706.946,"462","N/A",61.732,-111.522,566.559011,17.400,-114.476,551.898767,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"462","N/A","To Place Colorado_Springs","From Satellite Satellite511","No Parent","No Parent"
20 Jan 2024 17:13:27.502,20 Jan 2024 17:21:44.262,496.760,"1","N/A",57.576,-125.951,565.202449,26.439,-128.026,554.212602,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"1","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
21 Jan 2024 02:22:01.265,21 Jan 2024 02:31:04.746,543.481,"7","N/A",24.519,-83.467,553.658958,58.588,-85.738,565.542525,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"7","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
21 Jan 2024 03:55:30.834,21 Jan 2024 04:07:44.453,733.619,"8","N/A",15.876,-106.904,551.588692,61.886,-109.969,566.607055,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"8","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
21 Jan 2024 05:35:34.657,21 Jan 2024 05:40:31.995,297.337,"9","N/A",32.037,-131.988,555.983548,50.677,-133.231,562.757051,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"9","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
21 Jan 2024 13:59:43.348,21 Jan 2024 14:06:23.306,399.958,"14","N/A",53.437,-78.370,563.757473,28.361,-80.041,554.796105,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"14","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
21 Jan 2024 15:33:12.716,21 Jan 2024 15:45:29.780,737.063,"15","N/A",62.029,-101.806,566.651585,15.804,-104.886,551.574582,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"15","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
21 Jan 2024 17:10:12.424,21 Jan 2024 17:18:24.917,492.492,"16","N/A",57.482,-126.121,565.170385,26.612,-128.179,554.264017,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"16","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
22 Jan 2024 02:18:42.343,22 Jan 2024 02:27:49.350,547.008,"22","N/A",24.372,-83.621,553.617936,58.663,-85.907,565.567384,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"22","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
22 Jan 2024 03:52:14.438,22 Jan 2024 04:04:27.637,733.199,"23","N/A",15.888,-107.069,551.591086,61.872,-110.132,566.602665,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"23","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
22 Jan 2024 05:32:23.573,22 Jan 2024 05:37:11.061,287.487,"24","N/A",32.383,-132.176,556.099591,50.405,-133.377,562.657362,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"24","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
22 Jan 2024 13:56:24.040,22 Jan 2024 14:03:10.461,406.421,"29","N/A",53.607,-78.523,563.818231,28.125,-80.221,554.723152,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"29","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
22 Jan 2024 15:29:55.997,22 Jan 2024 15:42:13.179,737.182,"30","N/A",62.037,-101.970,566.654082,15.804,-105.050,551.574700,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"30","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
22 Jan 2024 17:06:57.378,22 Jan 2024 17:15:05.526,488.148,"31","N/A",57.385,-126.292,565.137606,26.788,-128.332,554.316523,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"31","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
23 Jan 2024 02:15:23.451,23 Jan 2024 02:24:33.933,550.482,"37","N/A",24.228,-83.776,553.577628,58.736,-86.076,565.591755,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"37","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
23 Jan 2024 03:48:58.048,23 Jan 2024 04:01:10.809,732.761,"38","N/A",15.901,-107.234,551.593557,61.857,-110.296,566.598046,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"38","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
23 Jan 2024 05:29:12.712,23 Jan 2024 05:33:49.928,277.217,"39","N/A",32.742,-132.364,556.221026,50.121,-133.522,562.552936,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"39","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
23 Jan 2024 13:53:04.798,23 Jan 2024 13:59:57.546,412.748,"44","N/A",53.773,-78.676,563.877418,27.894,-80.400,554.651958,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"44","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
23 Jan 2024 15:26:39.291,23 Jan 2024 15:38:56.557,737.266,"45","N/A",62.044,-102.134,566.656315,15.806,-105.214,551.575087,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"45","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
23 Jan 2024 17:03:42.357,23 Jan 2024 17:11:46.101,483.744,"46","N/A",57.287,-126.463,565.104226,26.966,-128.484,554.369910,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"46","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
24 Jan 2024 02:12:04.586,24 Jan 2024 02:21:18.500,553.914,"52","N/A",24.084,-83.931,553.537968,58.808,-86.245,565.615774,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"52","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
24 Jan 2024 03:45:41.681,24 Jan 2024 03:57:53.980,732.298,"53","N/A",15.915,-107.399,551.596312,61.842,-110.459,566.593401,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"53","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
24 Jan 2024 05:26:02.085,24 Jan 2024 05:30:28.564,266.479,"54","N/A",33.117,-132.553,556.348176,49.823,-133.666,562.442965,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"54","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
24 Jan 2024 13:49:45.631,24 Jan 2024 13:56:44.547,418.916,"59","N/A",53.934,-78.829,563.934836,27.669,-80.580,554.582774,38.834,-104.821,1.814349,38.834,-104.821,1.814349,"59","N/A","To Place Colorado_Springs","From Satellite Satellite521","No Parent","No Parent"
